status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1255648056864841729,158871696,2020-04-30T00:00:00Z,MuniLima,"Mantente bien informado sobre el #COVID19 y conoce todas las actividades que se vienen desplegando en favor de nuestros vecinos, además de servicios, talleres en línea y más: https://t.co/euCuv7I7G8 #EnLimaNosCuidamosTodos #YoMeQuedoEnCasa https://t.co/6UFvRU42aG",TweetDeck,,,,FALSE,FALSE,975,6,,,,764435,341,,2010-06-23T21:56:27Z,FALSE,es
1255648056860725248,20513947,2020-04-30T00:00:00Z,TrancePodium,"An album for our times: Paul van Dyk's 'Escape Reality' 

⬇️ Read, listen &amp; download ⬇️
https://t.co/mrYHozHjvK

@PAULVANDYK @vanditrecords #escapereality #coronavirus #covid19 #stayhome #trance #vocaltrance #upliftingtrance #classictrance #tranceclassics https://t.co/83vPlE0TFb",TweetDeck,,,,FALSE,FALSE,4757,8,,,,10143,776,,2009-02-10T13:49:27Z,FALSE,en
1255648056831180800,28558205,2020-04-30T00:00:00Z,TRICARE,"Agencies across the federal government are partnering up to combat #COVID19. Find out how the Military Health System is doing its part to support the U.S. response to this pandemic, while ensuring our Service members remain ready. Watch the latest #MHSMinute to learn more. https://t.co/hJctzzxkUi",Twitter Media Studio,,,,FALSE,FALSE,1722,1,,,,35706,955,,2009-04-03T13:08:54Z,TRUE,en
1255648056789266432,15510241,2020-04-30T00:00:00Z,gpbnews,"What You Need To Know: State Reopening Guidelines 

GPB Political Reporter @stphnfwlr talks with GPB's @rickeybevington about the precautions #Georgia businesses are supposed to take as they reopen amid the pandemic. #COVID19 #coronavirus https://t.co/kIBwDyAAC2",Twitter Media Studio,,,,FALSE,FALSE,1487,3,,,,12849,2074,,2008-07-21T04:10:33Z,TRUE,en
1255648056722313222,1244488571026690048,2020-04-30T00:00:00Z,NikoledMX,"El estilo de vida forzado por la pandemia apunta soluciones para el otro gran reto, el ambiental. Estamos más entrenados para frenar lo insostenible #Coronavirus #Covid19 #Medioambiente #Tecnología #Sustentabilidad

https://t.co/jF3uiDMZAF",TweetDeck,,,,FALSE,FALSE,13,0,,,,3,25,,2020-03-30T04:56:21Z,FALSE,es
1255648056600453121,17141268,2020-04-30T00:00:00Z,wdsu,AMAZING: A 50-car parade helped this Mississippi woman have a 100th birthday she will never forget! 🎂 https://t.co/ZnPGD9qcED #birthday #centurion #parade #covid19 #stopthespread #mi#mississippi https://t.co/NXLUyNIe2q,Twitter Media Studio,,,,FALSE,FALSE,4561,4,,,,138785,1164,,2008-11-03T21:36:16Z,TRUE,en
1255648056541761538,856126429,2020-04-30T00:00:00Z,MarkManly,"Las personas refugiadas aportan mucho a los países que las reciben. Hemos identificado más que 100 que son profesionales de la salud 👩‍⚕️👨‍⚕️que podrían contribuir durante la emergencia #COVID19🦠en 🇲🇽

Lo conversé con R Gamboa @mileniotv

#viralicemosLaSolidaridad
#ConLosRefugiados https://t.co/KzontYaMsk",Twitter for Android,,,,FALSE,FALSE,1204,13,,,,5528,1550,,2012-10-01T09:47:35Z,FALSE,es
1255648059540729857,176108622,2020-04-30T00:00:00Z,CancilleriaVE,"En octubre de 2017, el bloqueo de Donald Trump imposibilitó que Venezuela depositara en el banco suizo UBS fondos necesarios para la adquisición de vacunas y medicamentos, lo que retrasó cuatro meses los esquemas de vacunación en el país.

#LasSancionesSonUnCrimen
#Covid_19 https://t.co/b6SyejaN0g",TweetDeck,,,,FALSE,FALSE,11684,143,,,,358993,703,,2010-08-08T15:53:57Z,FALSE,es
1255648057540046848,1080515535689916416,2020-04-30T00:00:00Z,stvetelebasica,"#quedateyestudiaencasacontelebásica
Estudia en casa como los alumnos del 
CEB Francisco Morazán del El Garzal
mpio. de #SanMarcosOcotepeque dpt. de #Ocotepeque
#coronavirus #covid_19 
#STVETelebásica Transformando la nación con mejor educación 
@Educacion_HN
  
@CONATELHN https://t.co/av7rufbniE",Twitter Media Studio,,,,FALSE,FALSE,1079,0,,,,101,140,,2019-01-02T17:25:53Z,FALSE,es
1255648058211069953,750611600,2020-04-30T00:00:00Z,universalqro,"🤔🤨 Hoy los mexicanos nos enfrentamos a una crisis, mucho más allá del #Covid_19. Para afrontarla, ¡el tiempo apremia! Tenemos que ir al fondo de las soluciones de forma rápida, con decisión,profundidad y amplitud.

Lee la #opinión de @makugo ⬇

https://t.co/eupo4BT0Iz https://t.co/l6a21rPook",TweetDeck,,,,FALSE,FALSE,377,0,,,,36391,814,,2012-08-11T04:07:03Z,FALSE,es
1255648058852941825,1189863675735072768,2020-04-30T00:00:00Z,ItgustOfficial,"In the era of #technology the innovative services have created new possibilities to send money to #bank_account same day. There are multiple ways to transfer money by following a few simple steps. #Covid_19 #Corona #technology 
https://t.co/vJIDIVWlQM",Twitter Web App,,,,FALSE,FALSE,6381,0,,,,2296,1498,,2019-10-31T11:16:41Z,FALSE,en
1255648058609524737,47379940,2020-04-30T00:00:00Z,LaRazon_mx,"¡Increíble! 😲 Mujer de 101 años sobrevive a gripe de 1918, cáncer y #COVID_19 https://t.co/wKBELnpzMr https://t.co/DYn6V2vk3P",TweetDeck,,,,FALSE,FALSE,1718,2,,,,143941,1894,,2009-06-15T16:50:35Z,TRUE,es
1255648059943301124,843992988,2020-04-30T00:00:00Z,SPRMexico,"#Ahora, sigue #EnVivo la #ConferenciaCovid de la @SSalud_mx  a través de los medios públicos. Sintonízalos y sigue paso a paso la evolución del #Covid_19
#QuédateEnCasa #UnidosPorLasAudiencias https://t.co/NS3AYHwVO9",TweetDeck,,,,FALSE,FALSE,7541,1,,,,13513,550,,2012-09-24T17:47:49Z,TRUE,es
1255648058479652867,1235697095899672577,2020-04-30T00:00:00Z,Paydirt_Profile,"In case you missed it here is the @Paydirt_Profile #podcast about #ConspiracyTheories We cover everything from #aliens to #Covid_19 and even an epic #KirkCousins one.  Enjoy!

https://t.co/E8RwJkDzVM",TweetDeck,,,,FALSE,FALSE,659,0,,,,12,57,,2020-03-05T22:42:11Z,FALSE,en
1255648057145856001,627937872,2020-04-30T00:00:00Z,SaludOccidente,✔️En el siguiente link puedes informarte con más detalles las indicaciones para personas en aislamiento domiciliario por #Covid_19 👉 https://t.co/Jo6cyzvDNg https://t.co/IwUqQgDDQN,TweetDeck,,,,FALSE,FALSE,1056,0,,,,2907,2055,,2012-07-06T00:00:58Z,FALSE,es
1255648058517254144,407230629,2020-04-30T00:00:00Z,Letra_P,"#Coronavirus | Casación bonaerense y el desafío ante otro pedido de liberación masiva de presos | Por @martinenlared 
https://t.co/1LPbQjs2Yb",TweetDeck,,,,FALSE,FALSE,2175,1,,,,48532,1384,,2011-11-07T20:25:48Z,FALSE,es
1255648058462756864,35873782,2020-04-30T00:00:00Z,portaluai,"Governo amplia restrição de entrada de estrangeiros no Brasil por via terrestre

#coronavirus #coronavirusnobrasil
#pandemia 
https://t.co/iVsDMAqXzR",TweetDeck,,,,FALSE,FALSE,455,0,,,,97660,109,,2009-04-27T21:50:22Z,TRUE,pt
1255648059079491585,29148889,2020-04-30T00:00:00Z,nenoticias,O prefeito Edvaldo Nogueira determinou aos secretários rigor na fiscalização de lojas e áreas de lazer https://t.co/T7MjwzSQg3 #Coronavírus,Buffer,,,,FALSE,FALSE,19,0,,,,17888,1,,2009-04-06T05:13:31Z,FALSE,pt
1255648057817018371,1169081935592853504,2020-04-30T00:00:00Z,ArabNewsjp,"#Yemen’s only positive case of #coronavirus has left a quarantine center after a full recovery as local authorities eased restrictions, a local health official told Arab News.

https://t.co/8VydAyuBy6 https://t.co/wxlnwOjdAh",TweetDeck,,,,FALSE,FALSE,19,0,,,,4132,43,,2019-09-04T02:57:41Z,TRUE,en
1255648057355644934,41182147,2020-04-30T00:00:00Z,tododeportes_pl,"#Coronavirus: Ciro Immobile, de La Lazio y máximo goleador de la Serie A italiana, pidió ""más claridad"" al Gobierno sobre si se podrá, y cuándo, reanudar la actividad deportiva de los futbolistas y consideró injusto impedir los entrenamientos hasta al menos el 18 de mayo. https://t.co/Iba3nypajq",TweetDeck,,,,FALSE,FALSE,39,0,,,,118229,49,,2009-05-19T19:00:27Z,TRUE,es
1255648057628266497,182181105,2020-04-30T00:00:00Z,tcsnoticias,"La guerrilla de Colombia ELN buscará bajar la intensidad del conflicto en el país, aseguró su jefe negociador. Recientemente la estructura también anunció que reanudarían sus actividades operativas tras un tiempo de alto al fuego otorgado por la emergencia por el #coronavirus. https://t.co/L8u01TANul",TweetDeck,,,,FALSE,FALSE,4053,1,,,,721547,893,,2010-08-24T00:53:13Z,TRUE,es
1255648059469426688,21766435,2020-04-30T00:00:00Z,SPECNewsCNY,"The bill would have safeguards to prevent abuse, leaving the final decision up to doctors. #coronavirus 
https://t.co/YIlFCRgxZS",SocialNewsDesk,,,,FALSE,FALSE,2648,0,,,,21177,800,,2009-02-24T16:09:25Z,TRUE,en
1255648058001330177,1141362279243534336,2020-04-30T00:00:00Z,ImpactoTdn,"¿Son culpables o víctimas?
El gobierno de Xi Jinping, asegura que ellos son las víctimas y no los culpables de la tragedia del #Coronavirus
👉 https://t.co/vCaFSa8L4h 👈 https://t.co/yE9tnYpMGU",Twitter Media Studio,,,,FALSE,FALSE,302,0,,,,1204,411,,2019-06-19T15:09:07Z,FALSE,es
1255648058517397505,81852072,2020-04-30T00:00:00Z,TabascoHOY,"#EntérateTH ⚡️
La empresa de telecomunicaciones AT&amp;T dona 60 millones de pesos para combatir el #coronavirus en #México.

https://t.co/WlIOBgSysY",TweetDeck,,,,FALSE,FALSE,11811,2,,,,266286,1200,,2009-10-12T14:18:22Z,FALSE,es
1255648059557646336,826278723292762112,2020-04-30T00:00:00Z,PCEstatalVer,"Súmate a la campaña “Aplanemos la curva, ¡ahora!”.

Tu ayuda es muy importante para disminuir los posibles contagios por #coronavirus en nuestro Estado.

#QuédateEnCasa y sigue estas recomendaciones 👇 https://t.co/N0s2oQUIDp",TweetDeck,,,,FALSE,FALSE,3572,3,,,,18031,158,,2017-01-31T03:59:33Z,TRUE,es
1255648058936668160,700787372779175936,2020-04-30T00:00:00Z,BluedragoonMF,Cómo mantener tu campo energetico activo para contrarrestar el #coronavirus #COVID2019 #Energia https://t.co/UgWwXWWsme,Twitter for Advertisers,,,,FALSE,FALSE,603,0,,,,2225,3755,,2016-02-19T21:01:44Z,FALSE,es
1255648058437763072,175447500,2020-04-30T00:00:00Z,DiarioExtraEc,"#Porsiteloperdiste: La heces son infecciosas, lo que lleva a cuestionarse si en la flatulencias pueden quedar partículas del #coronavirus. 👇",Twitter for Advertisers,,,,FALSE,FALSE,1172,10,,,,134559,328,,2010-08-06T16:48:47Z,FALSE,es
1255648058408407040,1596835069,2020-04-30T00:00:00Z,UnivisionNews,"At a time when social distancing is preventing family and friends from gathering to remember loved ones who've died from #coronavirus, in #Mexico, music is helping some cope with loss. This is how #Norteño music is being used to say goodbye. #UNews https://t.co/5UUf1WB1j5",Twitter Media Studio,,,,FALSE,FALSE,2396,0,,,,37119,243,,2013-07-15T21:37:01Z,TRUE,en
1255648058282573826,741448234627792896,2020-04-30T00:00:00Z,emswire,"A letter to the American public: You can help keep our first responders safe. 
➡️ https://t.co/nqaxGmGVOl
#Community_Awareness #Coronavirus #Health_and_Wellness #Public_relations #first_responders #EMS #firefighters #PPE #nurses https://t.co/QoQPFcBYAQ",TweetDeck,,,,FALSE,FALSE,122297,0,,,,3859,5002,,2016-06-11T01:53:29Z,FALSE,en
1255648057850359810,3520752864,2020-04-30T00:00:00Z,Tokyo_gov,"#HealthWorkers have been working non-stop to fight the #coronavirus. In gratitude, our landmarks such as the TOKYO #SKYTREE® &amp; the Tokyo Met Gov Bldg are lit up in blue and #Ginza's clock tower is ringing its bells. Let's give a hearty thanks to our brave #HealthcareHeroes https://t.co/oOEmK6INIo",TweetDeck,,,,FALSE,FALSE,3,141,,,,118970,16,,2015-09-11T00:05:21Z,TRUE,en
1255648057711984640,170984906,2020-04-30T00:00:00Z,7NewsSC,A local chocolate business is about to see some relief from the impact of the pandemic. It's one of four manufacturing companies to share in a $1.8 million Federal Government boost to create jobs and keep them afloat. https://t.co/Vilwi6vgcM @katietoney7 #coronavirus #7NEWS https://t.co/6IweoyKIIX,Twitter Media Studio,,,,FALSE,FALSE,99,1,,,,6277,100,,2010-07-26T08:02:51Z,TRUE,en
1255648057515020289,142046259,2020-04-30T00:00:00Z,serviciosgdp,"#QuedateEnCasa y aprovecha el 10% de descuento en todos nuestros #cursosonline usa el código #estudiaencasa y saca el mejor provecho de tu tiempo en casa. visita nuestra web para conocer nuestra cartera de cursos
https://t.co/0KLunCI5RN  #29Abr #Covid19 #coronavirus #cursosgdp https://t.co/tyhAjooxa4",TweetDeck,,,,FALSE,FALSE,131,0,,,,1650,1456,,2010-05-09T19:59:13Z,FALSE,es
1255648057355579393,872718937636708352,2020-04-30T00:00:00Z,24Entertain,"من الرأس إلى القدم.. مطعم في #شنغهاي يخضع زبائنه قبل الدخول إلى عملية تعقيم كاملة للجسم بواسطة جهاز تشرف عليه موظفة ترتدي كمامة وقفازات اليدين.. فيديو شاركه زبون ليظهر التدابير الاحترازية المتخذة من قبل المطاعم في #الصين مع بدء التعافي من أزمة #كورونا

#حول_العالم #coronavirus https://t.co/8MRsbCLBRO",TweetDeck,,,,FALSE,FALSE,62,13,,,,70525,5,,2017-06-08T07:36:23Z,TRUE,ar
1255648057300930560,40015723,2020-04-30T00:00:00Z,reviewed,"In the midst of the #coronavirus outbreak, make sure to keep these laundry tips in mind. https://t.co/A4P8wiXngz https://t.co/iDAhNyoZ2p",Twitter Media Studio,,,,FALSE,FALSE,6122,0,,,,11380,588,,2009-05-14T15:28:50Z,TRUE,en
1255648057280126978,4755630367,2020-04-30T00:00:00Z,InsuranceBizUK,"NGOs call on #insurance companies to champion a green recovery from #coronavirus - #insurancenews with @UnfriendCoal 

https://t.co/E3iwu4uiDY",TweetDeck,,,,FALSE,FALSE,2588,1,,,,5826,1525,,2016-01-14T01:03:27Z,FALSE,en
1255648057271693318,2778545942,2020-04-30T00:00:00Z,SeccionNorte,"#Coronavirus: La Unión Industrial de @MunicipioTigre donó elementos de protección personal al sistema de salud local
https://t.co/mhdt84iJDU https://t.co/CsTk00Ugqf",TweetDeck,,,,FALSE,FALSE,2,0,,,,4261,4254,,2014-08-29T14:15:48Z,FALSE,es
1255648056831246343,44316192,2020-04-30T00:00:00Z,FOXSportsAsia,"On a collision course! 🙅‍♂️

🏴󠁧󠁢󠁥󠁮󠁧󠁿 @premierleague players are reportedly against the idea of resuming the league during the 🦠 #coronavirus crisis. 🛑

https://t.co/M2Ifr1MHa1",TweetDeck,,,,FALSE,FALSE,785,0,,,,59796,298,,2009-06-03T07:39:43Z,TRUE,en
1255648056755642371,236602067,2020-04-30T00:00:00Z,elsoldepuebla1,¡De poblano a poblano! Atiende las indicaciones oficiales y toma medidas para evitar contagios de #coronavirus #QuedateEnCasa https://t.co/hqLmsh1o7o,TweetDeck,,,,FALSE,FALSE,1734,0,,,,449961,250,,2011-01-10T23:46:40Z,FALSE,es
1255648056751435776,1241809944212582401,2020-04-30T00:00:00Z,CorpoelecMo,"Aquí puedes descargar el Manual de Prevención del #Coronavirus
101 consejos basados en la ciencia que podrían salvar tu vida
https://t.co/2QfHi61Cje

#LaClaveEsLaPrevención
#QuédateEnCasa https://t.co/ppnS685cTC",TweetDeck,,,,FALSE,FALSE,26,0,,,,171,43,,2020-03-22T19:32:33Z,FALSE,es
1255648056734658563,112431571,2020-04-30T00:00:00Z,TST_Oficial,"Live debate singularidades da pandemia e Dia em Memória das Vítimas de Acidente de Trabalho. O encontro virtual marca as ações do #AbrilVerde, reduzidas em razão da pandemia do novo #coronavírus https://t.co/xt3MEoHz4M https://t.co/A2JryYuDlW",TweetDeck,,,,FALSE,FALSE,1616,2,,,,175230,204,,2010-02-08T13:38:27Z,TRUE,pt
1255648060429832195,817072420947247104,2020-04-30T00:00:01Z,Tu_IMSS_Coah,"#QuédateEnCasaYa y desde ahí a través de internet puedes registrar a tus beneficiarios y actualizar tus datos afiliatorios |
https://t.co/zv3POwhVXe
#Coronavirus 
#IMSSolidario       
#COVID19
 #SanaDistancia
#MéxicoUnido https://t.co/Kyo37fqAER",TweetDeck,,,,FALSE,FALSE,1828,0,,,,1708,169,,2017-01-05T18:17:00Z,FALSE,es
1255648061579309061,27922157,2020-04-30T00:00:01Z,AmerMedicalAssn,".@dsallentess, director of Harvard University’s Edmond J. Safra Center for Ethics, is featured in today's #COVID19 update and will be one of our panelists on tomorrow's #SuppressCOVID tweet chat. Join in Thursday at 1pm CT! https://t.co/0SUz18ztbT",Sprinklr,,,,FALSE,FALSE,2941,1,,,,724035,6893,,2009-03-31T17:50:31Z,TRUE,en
1255648063055683587,1103013448659566592,2020-04-30T00:00:01Z,Derek_Griffin1,HIMSSCast: The financial toll of COVID-19 for health systems https://t.co/t6LU3RuiUH via @HC_Finance #covid19 #himss,eClincher,,,,FALSE,FALSE,335,0,,,,1343,1203,,2019-03-05T19:24:33Z,FALSE,en
1255648062825017344,38489678,2020-04-30T00:00:01Z,JAMA_current,"To minimize the medical and economic consequences of #COVID19, it is important to rapidly assess and adopt a containment intervention bundle that drives transmissibility to manageable levels https://t.co/CHHjzJ57tg",Sprinklr,,,,FALSE,FALSE,1386,15,,,,359628,810,,2009-05-07T18:45:39Z,TRUE,en
1255648062527221761,734801309497446400,2020-04-30T00:00:01Z,NYPHVH,#ThankYou to all the #NYPHeroes who are helping care for the #HudsonValley during the #COVID19 pandemic and beyond. #NYPHudsonValley #Solidarityat8 https://t.co/n8m1hb8VQc,Sprinklr,,,,FALSE,FALSE,2792,1,,,,659,72,,2016-05-23T17:40:58Z,TRUE,en
1255648062191603718,33639255,2020-04-30T00:00:01Z,NorthwesternU,"In the face of #COVID19, @TheGarageNU has become a virtual community where its resources for student #entrepreneurs are being utilized now more than ever. https://t.co/uEeXtTmUIr",Sprinklr,,,,FALSE,FALSE,5025,1,,,,62993,1818,,2009-04-20T19:55:17Z,TRUE,en
1255648060614508546,833520330954067969,2020-04-30T00:00:01Z,EconDerek,You are a disgrace and have been wrong about #COVID19 at every step of the way. Why should we trust you? https://t.co/TbxWjD1lAQ,Twitter for iPad,,,,TRUE,FALSE,30131,0,,,,1147,1605,,2017-02-20T03:35:07Z,FALSE,en
1255648060241256449,297997140,2020-04-30T00:00:01Z,bekiaes,Descubre cómo mantener hábitos saludables durante el confinamiento durante la pandemia del #COVID19. https://t.co/swijEP43fe https://t.co/rLhubLuftV,Noxvo,,,,FALSE,FALSE,356,0,,,,19335,1643,,2011-05-13T13:50:46Z,FALSE,es
1255648060295671808,87775422,2020-04-30T00:00:01Z,ChinaDaily,"#Wuhan reopens its landmark tourist attraction, the Yellow Crane Tower, to the public on Wednesday, as the Chinese city hit hard by the novel #coronavirus eases back into normalcy. #COVID_19 #tourism https://t.co/rHIaXaA0uk",ospublisher,,,,FALSE,FALSE,12,20,,,,4368079,522,,2009-11-05T20:30:10Z,TRUE,en
1255648060127850496,966358516108873729,2020-04-30T00:00:01Z,CCNews__,Las pirámides de #Teotihuacán fueron cerradas al público debido al brote de #COVID_19 en #México y así es como lucen libres de turistas. https://t.co/7QMiGfuiJ2,Twitter Media Studio,,,,FALSE,FALSE,1502,13,,,,103104,199,,2018-02-21T17:06:39Z,TRUE,es
1255648063143710723,92677101,2020-04-30T00:00:01Z,lopezgovlaw,#SurveySunday: Most Miamians Think #Coronavirus Is Long-Term Economic Problem - Jorge Luis @lopezgovlaw Firm Blog: https://t.co/IWHoDNTULA,Twitter for iPhone,,,,FALSE,FALSE,8132,2,US,"Miami, FL",city,16007,3634,,2009-11-26T03:42:10Z,TRUE,en
1255648064376897541,1057204231764148224,2020-04-30T00:00:02Z,Fab68018217,"La guerre du coronavirus - Les Goguettes (en trio mais à quatre)
C'est quand même un peu long cette guerre du coronavirus.

#macronavirus #noussommesenguerre  #deconfinement #coronavirus #Covid_19

#RestezChezVous et écoutez @Les_Goguettes !
https://t.co/X4R3ybkkrO",Twitter Web App,,,,FALSE,FALSE,13684,0,,,,136,201,,2018-10-30T09:35:05Z,FALSE,fr
1255648066352316416,1569400416,2020-04-30T00:00:02Z,Goon_Propaganda,"@realDonaldTrump This was a waste of money that could have been better spent on PPE for essential workers or their salary. 

61,000 Americans have died from #covid19 with over 2,300 dying today.",Twitter Web App,1255231394923646976,25073877,realDonaldTrump,FALSE,FALSE,22,0,,,,122,87,,2013-07-05T01:13:41Z,FALSE,en
1255648067858153472,703035107116863488,2020-04-30T00:00:02Z,theEQI,Don't miss our Founder and Executive Director Dr @emmafulu today on our LIVE Instagram Q&amp;A. We’ll be exploring what #feministleadership looks like during #COVID19 and any other questions you might have! Tune in here: https://t.co/uCi9FEonFA https://t.co/x9ZtmfRLAK,Buffer,,,,FALSE,FALSE,542,1,,,,1727,202,,2016-02-26T01:53:26Z,FALSE,en
1255648067497463811,321392069,2020-04-30T00:00:02Z,trendingmk,Топ теми: #ДоброУтро #ТретаСмена #COVID19 #ПишанТвит #InternationalDanceDay,TrendingMK,,,,FALSE,FALSE,10,0,,,,11831,2902,,2011-06-21T14:09:07Z,FALSE,uk
1255648066587242497,2565372073,2020-04-30T00:00:02Z,GADMPedernales,"En #Pedernales se efectuaron distintos operativos de control por la #EmergenciaSanitaria frente al #COVID19, en un trabajo conjunto con la @PoliciaEcuador, el @EjercitoECU, el Consejo de #SeguridadCiudadana, @CCPDPedernales y los grupos de apoyo. 
#TrabajamosJuntoATi. 
🤝 https://t.co/35jyRCyFF5",Twitter for Android,,,,FALSE,FALSE,404,1,EC,"Pedernales, Ecuador",city,2328,300,,2014-06-13T13:56:19Z,FALSE,es
1255648065538723840,115166645,2020-04-30T00:00:02Z,EYMexico,"Derivado de la contingencia por COVID-19, la nueva fecha límite para que las #PersonasFísicas presenten su #DeclaraciónAnual2019  es el 30 de junio. Para poder deducir gastos personales, las facturas deben contener ciertos requisitos. #EYTax #COVID19 https://t.co/lRje8uwQSf https://t.co/d8KQaCGoc0",Sprinklr,,,,FALSE,FALSE,6489,8,,,,12128,825,,2010-02-17T20:43:33Z,TRUE,es
1255648064834015236,312840253,2020-04-30T00:00:02Z,nyphospital,"When kids need life-saving care, they turn to the Central Pediatric ICU Team at #NYP Morgan Stanley Children’s Hospital. These same #NYPHeroes are now stepping in to help those affected by the #coronavirus, as we proudly salute our staff #PuttingPatientsFirst. #Solidarityat8. https://t.co/i0tiiUcsOx",Sprinklr,,,,FALSE,FALSE,13363,4,,,,47173,4498,,2011-06-07T19:08:20Z,TRUE,en
1255648067883347970,1053646880373174272,2020-04-30T00:00:02Z,ResearchEpi,https://t.co/i9grpR1UFp Explainer: What does new data say about Gilead's experimental coronavirus drug? #epitwitter,EpiResearchBot,,,,FALSE,FALSE,9157,0,,,,1125,1919,,2018-10-20T13:59:26Z,FALSE,en
1255648070609461249,401343957,2020-04-30T00:00:03Z,ktprogress,"この記事書いた奴、自分の鬱憤を晴らしてる様にしかアタクシには響いて来なかった。ゴメン（Twitterやっているのかな？記事書いたライターは

#COVID19 

https://t.co/nlkZSaOQJ3",Twitter for iPhone,,,,FALSE,FALSE,74194,0,,,,672,417,,2011-10-30T12:08:57Z,FALSE,ja
1255648071989501954,534840893,2020-04-30T00:00:03Z,MamasConPoder,MAÑANA jueves 30 de abril a la 1:30pm EST estaremos conversando en un FBLive con @IslaNC sobre cómo los programas de inmersión pueden apoyar las necesidades de lenguaje durante #COVID19. ¡Te esperamos! https://t.co/steE5kMeDz,CoSchedule,,,,FALSE,FALSE,8271,1,,,,6754,1837,,2012-03-24T00:21:21Z,TRUE,es
1255648071427506176,78316902,2020-04-30T00:00:03Z,natzers,#Creativity &amp; Coming Together in Quarantine #WATWB #Covid19 https://t.co/VIBznUwIVa via @BWitzenhausen https://t.co/dWxQf3GT2S,Triberr,,,,FALSE,FALSE,3562,0,,,,4422,4903,,2009-09-29T14:02:31Z,FALSE,en
1255648069649137664,408954709,2020-04-30T00:00:03Z,SaharaTV1,"FLASH: #SouthAfrica Health Officials Has Reported 354 New #COVID19 Cases With A Total of 5,350 Infections, Becoming The Worst Hit Nation In #Africa 

#COVID19NIGERIA #CoronavirusOutbreak #CoronaVirusInNigeria
#COVID19Ghana 
#StayAtHome
#CoronaVirusGhana 
#CoronaVirusUpdates https://t.co/d2vfZlIje8",Twitter for Android,,,,FALSE,FALSE,17,0,,,,25578,279,,2011-11-10T03:07:51Z,FALSE,en
1255648069288411137,933434282927972357,2020-04-30T00:00:03Z,darndifino,"@fenrir_71 @realspaceblatt @GOP #RepugnantCons want to make sure that if you're ordered to return to work and refuse you lose UI benefits. If you DO return to an unsafe workplace, contract #COVID19 have medical expenses or die NO ONE CAN SUE THEM!!!

THAT'S HOW #RepugnantCONS TAKE CARE OF AMERICANS!!!",Twitter Web App,1255536039621517314,595530638,fenrir_71,FALSE,FALSE,57311,12,,,,13047,13079,,2017-11-22T20:37:30Z,FALSE,en
1255648072090169345,217987384,2020-04-30T00:00:03Z,maisondecorla,"*Breaking News* This just in - Stonewall Kitchen organic products - Lotion, Hand Soap, All Purpose Cleaner. See you soon! #covid_19 #maisondecor #shoplocal #shopsmall @ Maison Decor I https://t.co/0JuGYKJAw7",Instagram,,,,FALSE,FALSE,67,0,US,"Boutte, LA",city,105,146,,2010-11-21T03:03:54Z,FALSE,en
1255648071750504450,723708224852119552,2020-04-30T00:00:03Z,tolatender,"LOCKDOWN: South African Small Businesses(SMME) CAN ope rate amid Coronavirus COVID-19 pandemic, learn here how: https://t.co/ghFRpNT1ml

 #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #Cigarettes",TolaTender,,,,FALSE,FALSE,298,0,,,,6947,4774,,2016-04-23T03:01:01Z,FALSE,en
1255648072044068873,1236928052548046856,2020-04-30T00:00:03Z,coronavirushun,"997,178 főről ➡ ️️999,231 főre változott a #CoronaVirus gyógyult betegeinek száma a világon 🌏",CoronaVirusHun,,,,FALSE,FALSE,0,0,,,,102,0,,2020-03-09T08:13:29Z,FALSE,hu
1255648070940975104,1236928052548046856,2020-04-30T00:00:03Z,coronavirushun,"3,208,503 főről ➡ ️️3,216,808 főre változott a #CoronaVirus fertőzötteinek száma a világon 🌏",CoronaVirusHun,,,,FALSE,FALSE,0,0,,,,102,0,,2020-03-09T08:13:29Z,FALSE,hu
1255648069435232259,1222231896081551360,2020-04-30T00:00:03Z,jovemleuo,"""E daí? Quer que eu faça o que?"". Sim. Foi essa a fala do presidente Bolsonaro frente aos mais de 4 mil vidas perdidas para o #coronavirus no nosso país. Vou contar mais, não é só o Bolsonaro. Essa é a fala dos mega-empresários, donos de banco, donos de aplicativos de entrega, + https://t.co/T8GQx5kOaB",Twitter for Android,,,,TRUE,FALSE,226,1,,,,41,76,,2020-01-28T18:56:30Z,FALSE,pt
1255648069196095496,1053646880373174272,2020-04-30T00:00:03Z,ResearchEpi,https://t.co/KHW4UK16Ie Qualcomm expects phone shipments to drop by 30 percent next quarter due to COVID-19 #epitwitter,EpiResearchBot,,,,FALSE,FALSE,9157,0,,,,1125,1919,,2018-10-20T13:59:26Z,FALSE,en
1255648068613091330,1053646880373174272,2020-04-30T00:00:03Z,ResearchEpi,https://t.co/M7PiohnzLa - Is it possible to recover from a viral infection without gaining immunity from it? #epitwitter https://t.co/qcAvljcX9W,EpiResearchBot,,,,FALSE,FALSE,9157,0,,,,1125,1919,,2018-10-20T13:59:26Z,FALSE,en
